B1_playerId,A1_actionId,C_actionId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,1,9,1,receive,1,0.1609755482739573,0.0,0.4185547599357978,0.0,0.4185547599357978,0.4185547599357978
0,1,9,2,receive,1,0.1881139605531033,0.0,0.4296438125454175,0.0,0.4296438125454175,0.4296438125454175
0,1,9,3,receive,1,0.014749362930064708,0.0,0.4181804313416454,0.0,0.4181804313416454,0.4181804313416454
0,1,9,4,receive,1,0.009017420119114883,0.0,0.4419631387355676,0.0,0.4419631387355676,0.4419631387355676
0,1,9,5,receive,1,0.09603214947185096,0.0,0.4533568738710121,0.0,0.4533568738710121,0.4533568738710121
0,1,9,6,receive,1,0.17891586735823645,0.0,0.4486094379102409,0.0,0.4486094379102409,0.4486094379102409
0,1,9,7,receive,1,0.011900249109761807,0.0,0.4536068527965351,0.0,0.4536068527965351,0.4536068527965351
0,1,9,8,receive,1,0.003932564726527736,0.0,0.6802370303859493,0.0,0.6802370303859493,0.6802370303859493
0,1,9,9,receive,1,0.006481843523970382,0.0,0.4351790508002786,0.0,0.4351790508002786,0.4351790508002786
0,1,9,10,receive,1,0.05954592248099157,0.0,0.5108417663093564,0.0,0.5108417663093564,0.5108417663093564
0,1,9,11,receive,1,0.02454034545336755,0.0,0.5108417663093564,0.0,0.5108417663093564,0.5108417663093564
0,1,9,12,receive,1,0.05748783958704646,0.0,0.5007206984847619,0.0,0.5007206984847619,0.5007206984847619
0,1,9,13,receive,1,0.1861326723619235,0.0,0.5243255270569133,0.0,0.5243255270569133,0.5243255270569133
0,1,9,14,receive,1,0.00217425405008337,0.0,0.5906017247121447,0.0,0.5906017247121447,0.5906017247121447
0,1,10,1,receive,1,0.1609755482739573,0.0,0.3992674935197931,0.0,0.3992674935197931,0.3992674935197931
0,1,10,2,receive,1,0.1881139605531033,0.0,0.40428238225575835,0.0,0.40428238225575835,0.40428238225575835
0,1,10,3,receive,1,0.014749362930064708,0.0,0.39298498335698456,0.0,0.39298498335698456,0.39298498335698456
