phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
receive,1,6,58,21,0.401172711004712,14,0.5714285714285714,0.2413793103448276
receive,1,13,58,21,0.25496643748413794,9,0.3333333333333333,0.15517241379310345
receive,4,1,14,21,0.44654525912946746,7,0.14285714285714285,0.5
receive,4,5,14,21,0.36384870402350106,3,1.0,0.21428571428571427
receive,4,6,14,21,0.36465612371324146,1,0.0,0.07142857142857142
receive,4,10,14,21,0.3311795388512135,1,0.0,0.07142857142857142
receive,4,13,14,21,0.20760398381417924,1,0.0,0.07142857142857142
receive,4,14,14,21,0.17321215404343507,1,0.0,0.07142857142857142
receive,6,1,15,21,0.5117833264845757,5,0.4,0.3333333333333333
receive,6,5,15,21,0.41560242494781413,1,0.0,0.06666666666666667
receive,6,6,15,21,0.42020174136628413,2,0.5,0.13333333333333333
receive,6,12,15,21,0.3711271104112105,2,0.0,0.13333333333333333
receive,6,13,15,21,0.2234733928855393,5,0.2,0.3333333333333333
receive,7,1,39,21,0.47869247353917116,8,0.5,0.20512820512820512
receive,7,2,39,21,0.4268960776682499,1,0.0,0.02564102564102564
receive,7,5,39,21,0.40313532527287854,14,0.5,0.358974358974359
receive,7,6,39,21,0.40313532527287854,4,0.25,0.10256410256410256
receive,7,13,39,21,0.26105319097845975,12,0.08333333333333333,0.3076923076923077
receive,8,10,4,21,0.3753499930541745,1,0.0,0.25
receive,8,12,4,21,0.3802325337717486,3,0.0,0.75
receive,9,9,2,21,0.43523107733303956,1,1.0,0.5
receive,9,10,2,21,0.4188974497603685,1,0.0,0.5
receive,10,1,137,21,0.49007541502350566,9,0.7777777777777778,0.06569343065693431
receive,10,2,137,21,0.43725339574426303,16,0.4375,0.11678832116788321
receive,10,3,137,21,0.45106850538351584,1,1.0,0.0072992700729927005
receive,10,5,137,21,0.4080583200151288,23,0.43478260869565216,0.1678832116788321
receive,10,6,137,21,0.4080583200151288,9,0.4444444444444444,0.06569343065693431
receive,10,7,137,21,0.3595998448356012,1,0.0,0.0072992700729927005
receive,10,10,137,21,0.36232012314183226,9,0.4444444444444444,0.06569343065693431
receive,10,12,137,21,0.3786843596160867,11,0.36363636363636365,0.08029197080291971
receive,10,13,137,21,0.2771934865436274,58,0.3275862068965517,0.4233576642335766
receive,11,1,45,21,0.4614824892467426,19,0.47368421052631576,0.4222222222222222
