A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,0,5,4,11,receive,1,0.08869209612270523,0.0,0.6296935677528381,0.0,0.6296935677528381,0.6296935677528381
0,0,5,4,12,receive,1,0.04912291984559045,0.0,0.647152841091156,0.0,0.647152841091156,0.647152841091156
0,0,5,4,13,receive,1,0.07389236455450923,0.0,0.7660795450210571,0.0,0.7660795450210571,0.7660795450210571
0,0,5,4,14,receive,1,0.03321142225111945,0.0,0.7845403552055359,0.0,0.7845403552055359,0.7845403552055359
0,0,6,0,1,receive,1,0.20918110312193147,0.0,0.001023665419779718,0.0,0.001023665419779718,0.001023665419779718
0,0,6,0,2,receive,1,0.08152004123639481,0.0,0.0012690229341387749,0.0,0.0012690229341387749,0.0012690229341387749
0,0,6,0,3,receive,1,0.04325863078371068,0.0,0.0013250823831185699,0.0,0.0013250823831185699,0.0013250823831185699
0,0,6,0,4,receive,1,0.04362771191347933,0.0,0.0014943592250347137,0.0,0.0014943592250347137,0.0014943592250347137
0,0,6,0,5,receive,1,0.062409840517262116,0.0,0.00150868424680084,0.0,0.00150868424680084,0.00150868424680084
0,0,6,0,6,receive,1,0.0879174474857182,0.0,0.0013352667447179556,0.0,0.0013352667447179556,0.0013352667447179556
0,0,6,0,7,receive,1,0.047359532225584644,0.0,0.0014454273041337729,0.0,0.0014454273041337729,0.0014454273041337729
0,0,6,0,8,receive,1,0.035877008188337535,0.0,0.002068297704681754,0.0,0.002068297704681754,0.002068297704681754
0,0,6,0,9,receive,1,0.035671963116243835,0.0,0.0010923127410933375,0.0,0.0010923127410933375,0.0010923127410933375
0,0,6,0,10,receive,1,0.1082579186374131,0.0,0.0015087431529536843,0.0,0.0015087431529536843,0.0015087431529536843
0,0,6,0,11,receive,1,0.08869209612270523,0.0,0.0014058132655918598,0.0,0.0014058132655918598,0.0014058132655918598
0,0,6,0,12,receive,1,0.04912291984559045,0.0,0.0014068271266296506,0.0,0.0014068271266296506,0.0014068271266296506
0,0,6,0,13,receive,1,0.07389236455450923,0.0,0.0019810644444078207,0.0,0.0019810644444078207,0.0019810644444078207
0,0,6,0,14,receive,1,0.03321142225111945,0.0,0.001838135882280767,0.0,0.001838135882280767,0.001838135882280767
0,0,6,2,1,receive,1,0.20918110312193147,0.0,0.2570418119430542,0.0,0.2570418119430542,0.2570418119430542
0,0,6,2,2,receive,1,0.08152004123639481,0.0,0.34088119864463806,0.0,0.34088119864463806,0.34088119864463806
